### Level Saved with Secret Maryo Chronicles V.0.99.2 ###
### Level Saved on the Tue Sep 19 07:46:50 2006
Levelengine_version 1


Background_color_1 130 200 230
Background_color_2 210 220 250

Background_image_type_1 1
Background_image_1 game/background/green_junglehills.png 1.000000 1.000000 0.000110
Sprite ground/green_1/ground/middle.png 4837 32 PASSIVE
Sprite ground/green_1/ground/middle.png 4896 32 PASSIVE
Sprite ground/green_1/ground/middle.png 4955 32 PASSIVE
Sprite ground/green_1/ground/middle.png 4955 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4955 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4896 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4837 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4778 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4719 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4660 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4601 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4542 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4483 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4424 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4365 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4306 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4247 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4188 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4129 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4070 124 PASSIVE
Sprite ground/green_1/ground/middle.png 4011 124 PASSIVE
Sprite ground/green_1/ground/middle.png 3952 124 PASSIVE
Sprite ground/green_1/ground/middle.png 3893 124 PASSIVE
Sprite ground/green_1/ground/middle.png 3834 124 PASSIVE
Sprite ground/green_1/ground/middle.png 3834 78 PASSIVE
Sprite ground/green_1/ground/middle.png 3893 78 PASSIVE
Sprite ground/green_1/ground/middle.png 3952 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4011 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4070 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4129 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4188 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4247 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4306 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4365 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4424 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4483 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4542 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4601 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4660 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4719 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4778 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4837 78 PASSIVE
Sprite ground/green_1/ground/middle.png 4896 78 PASSIVE
Sprite ground/green_1/ground/middle.png 5503 32 PASSIVE
Sprite ground/green_1/ground/middle.png 5562 32 PASSIVE
Sprite ground/green_1/ground/middle.png 5621 32 PASSIVE
Sprite ground/green_1/ground/middle.png 5680 32 PASSIVE
Sprite ground/green_1/ground/middle.png 5739 32 PASSIVE
Sprite ground/green_1/ground/middle.png 5798 32 PASSIVE
Sprite ground/green_1/ground/middle.png 5857 32 PASSIVE
Sprite ground/green_1/ground/middle.png 5916 32 PASSIVE
Sprite ground/green_1/ground/middle.png 5975 32 PASSIVE
Sprite ground/green_1/ground/middle.png 6034 32 PASSIVE
Sprite ground/green_1/ground/middle.png 6093 32 PASSIVE
Sprite ground/green_1/ground/middle.png 6152 32 PASSIVE
Sprite ground/green_1/ground/middle.png 6211 32 PASSIVE
Sprite ground/green_1/ground/middle.png 6270 32 PASSIVE
Sprite ground/green_1/ground/middle.png 6329 32 PASSIVE
Sprite ground/green_1/ground/middle.png 6388 32 PASSIVE
Sprite ground/green_1/ground/middle.png 6447 32 PASSIVE
Sprite ground/green_1/ground/middle.png 6506 32 PASSIVE
Sprite ground/green_1/ground/middle.png 6565 32 PASSIVE
Sprite ground/green_1/ground/middle.png 6565 78 PASSIVE
Sprite ground/green_1/ground/middle.png 6565 124 PASSIVE
Sprite ground/green_1/ground/middle.png 6506 124 PASSIVE
Sprite ground/green_1/ground/middle.png 6447 124 PASSIVE
Sprite ground/green_1/ground/middle.png 6388 124 PASSIVE
Sprite ground/green_1/ground/middle.png 6329 124 PASSIVE
Sprite ground/green_1/ground/middle.png 6270 124 PASSIVE
Sprite ground/green_1/ground/middle.png 6211 124 PASSIVE
Sprite ground/green_1/ground/middle.png 6152 124 PASSIVE
Sprite ground/green_1/ground/middle.png 6093 124 PASSIVE
Sprite ground/green_1/ground/middle.png 6034 124 PASSIVE
Sprite ground/green_1/ground/middle.png 5975 124 PASSIVE
Sprite ground/green_1/ground/middle.png 5916 124 PASSIVE
Sprite ground/green_1/ground/middle.png 5857 124 PASSIVE
Sprite ground/green_1/ground/middle.png 5798 124 PASSIVE
Sprite ground/green_1/ground/middle.png 5739 124 PASSIVE
Sprite ground/green_1/ground/middle.png 5680 124 PASSIVE
Sprite ground/green_1/ground/middle.png 5621 124 PASSIVE
Sprite ground/green_1/ground/middle.png 5562 124 PASSIVE
Sprite ground/green_1/ground/middle.png 5503 124 PASSIVE
Sprite ground/green_1/ground/middle.png 5503 78 PASSIVE
Sprite ground/green_1/ground/middle.png 5562 78 PASSIVE
Sprite ground/green_1/ground/middle.png 5621 78 PASSIVE
Sprite ground/green_1/ground/middle.png 5680 78 PASSIVE
Sprite ground/green_1/ground/middle.png 5739 78 PASSIVE
Sprite ground/green_1/ground/middle.png 5798 78 PASSIVE
Sprite ground/green_1/ground/middle.png 5857 78 PASSIVE
Sprite ground/green_1/ground/middle.png 5916 78 PASSIVE
Sprite ground/green_1/ground/middle.png 5975 78 PASSIVE
Sprite ground/green_1/ground/middle.png 6034 78 PASSIVE
Sprite ground/green_1/ground/middle.png 6093 78 PASSIVE
Sprite ground/green_1/ground/middle.png 6152 78 PASSIVE
Sprite ground/green_1/ground/middle.png 6211 78 PASSIVE
Sprite ground/green_1/ground/middle.png 6270 78 PASSIVE
Sprite ground/green_1/ground/middle.png 6329 78 PASSIVE
Sprite ground/green_1/ground/middle.png 6388 78 PASSIVE
Sprite ground/green_1/ground/middle.png 6447 78 PASSIVE
Sprite ground/green_1/ground/middle.png 6506 78 PASSIVE
Sprite ground/green_1/ground/middle.png 7298 124 PASSIVE
Sprite ground/green_1/ground/middle.png 7298 78 PASSIVE
Sprite ground/green_1/ground/middle.png 7357 78 PASSIVE
Sprite ground/green_1/ground/middle.png 7357 124 PASSIVE
Sprite ground/green_1/ground/middle.png 7475 32 PASSIVE
Sprite ground/green_1/ground/middle.png 7475 78 PASSIVE
Sprite ground/green_1/ground/middle.png 7475 124 PASSIVE
Sprite ground/green_1/ground/middle.png 7534 124 PASSIVE
Sprite ground/green_1/ground/middle.png 7534 78 PASSIVE
Sprite ground/green_1/ground/middle.png 7534 32 PASSIVE
Sprite ground/green_1/ground/middle.png 7593 32 PASSIVE
Sprite ground/green_1/ground/middle.png 7593 78 PASSIVE
Sprite ground/green_1/ground/middle.png 7593 124 PASSIVE
Sprite ground/green_1/ground/middle.png 7652 124 PASSIVE
Sprite ground/green_1/ground/middle.png 7652 78 PASSIVE
Sprite ground/green_1/ground/middle.png 7652 32 PASSIVE
Sprite ground/green_1/ground/middle.png 7711 32 PASSIVE
Sprite ground/green_1/ground/middle.png 7711 78 PASSIVE
Sprite ground/green_1/ground/middle.png 7711 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8217 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8217 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8217 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8276 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8276 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8276 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8335 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8394 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8453 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8512 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8571 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8630 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8689 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8748 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8807 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8866 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8925 124 PASSIVE
Sprite ground/green_1/ground/middle.png 8984 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9043 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9102 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9161 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9220 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9220 78 PASSIVE
Sprite ground/green_1/ground/middle.png 9220 32 PASSIVE
Sprite ground/green_1/ground/middle.png 9161 32 PASSIVE
Sprite ground/green_1/ground/middle.png 9102 32 PASSIVE
Sprite ground/green_1/ground/middle.png 9043 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8984 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8925 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8866 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8807 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8748 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8689 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8630 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8571 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8512 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8453 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8394 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8335 32 PASSIVE
Sprite ground/green_1/ground/middle.png 8335 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8394 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8453 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8512 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8571 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8630 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8689 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8748 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8807 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8866 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8925 78 PASSIVE
Sprite ground/green_1/ground/middle.png 8984 78 PASSIVE
Sprite ground/green_1/ground/middle.png 9043 78 PASSIVE
Sprite ground/green_1/ground/middle.png 9102 78 PASSIVE
Sprite ground/green_1/ground/middle.png 9161 78 PASSIVE
Sprite ground/green_1/ground/middle.png 9559 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9559 78 PASSIVE
Sprite ground/green_1/ground/middle.png 9559 32 PASSIVE
Sprite ground/green_1/ground/middle.png 9618 32 PASSIVE
Sprite ground/green_1/ground/middle.png 9677 32 PASSIVE
Sprite ground/green_1/ground/middle.png 9736 32 PASSIVE
Sprite ground/green_1/ground/middle.png 9795 32 PASSIVE
Sprite ground/green_1/ground/middle.png 9854 32 PASSIVE
Sprite ground/green_1/ground/middle.png 9913 32 PASSIVE
Sprite ground/green_1/ground/middle.png 9972 32 PASSIVE
Sprite ground/green_1/ground/middle.png 10031 32 PASSIVE
Sprite ground/green_1/ground/middle.png 10090 32 PASSIVE
Sprite ground/green_1/ground/middle.png 10149 32 PASSIVE
Sprite ground/green_1/ground/middle.png 10208 32 PASSIVE
Sprite ground/green_1/ground/middle.png 10267 32 PASSIVE
Sprite ground/green_1/ground/middle.png 10326 32 PASSIVE
Sprite ground/green_1/ground/middle.png 10385 32 PASSIVE
Sprite ground/green_1/ground/middle.png 10385 78 PASSIVE
Sprite ground/green_1/ground/middle.png 10385 124 PASSIVE
Sprite ground/green_1/ground/middle.png 10326 124 PASSIVE
Sprite ground/green_1/ground/middle.png 10267 124 PASSIVE
Sprite ground/green_1/ground/middle.png 10208 124 PASSIVE
Sprite ground/green_1/ground/middle.png 10149 124 PASSIVE
Sprite ground/green_1/ground/middle.png 10090 124 PASSIVE
Sprite ground/green_1/ground/middle.png 10031 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9972 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9913 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9854 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9795 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9736 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9677 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9618 124 PASSIVE
Sprite ground/green_1/ground/middle.png 9618 78 PASSIVE
Sprite ground/green_1/ground/middle.png 9677 78 PASSIVE
Sprite ground/green_1/ground/middle.png 9736 78 PASSIVE
Sprite ground/green_1/ground/middle.png 9795 78 PASSIVE
Sprite ground/green_1/ground/middle.png 9854 78 PASSIVE
Sprite ground/green_1/ground/middle.png 9913 78 PASSIVE
Sprite ground/green_1/ground/middle.png 9972 78 PASSIVE
Sprite ground/green_1/ground/middle.png 10031 78 PASSIVE
Sprite ground/green_1/ground/middle.png 10090 78 PASSIVE
Sprite ground/green_1/ground/middle.png 10149 78 PASSIVE
Sprite ground/green_1/ground/middle.png 10208 78 PASSIVE
Sprite ground/green_1/ground/middle.png 10267 78 PASSIVE
Sprite ground/green_1/ground/middle.png 10326 78 PASSIVE
Sprite ground/green_1/ground/middle.png 10799 124 PASSIVE
Sprite ground/green_1/ground/middle.png 10799 78 PASSIVE
Sprite ground/green_1/ground/middle.png 10799 32 PASSIVE
Sprite ground/green_1/ground/middle.png 10858 32 PASSIVE
Sprite ground/green_1/ground/middle.png 10917 32 PASSIVE
Sprite ground/green_1/ground/middle.png 10976 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11035 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11094 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11153 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11153 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11212 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11212 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11271 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11330 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11389 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11448 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11507 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11566 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11625 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11684 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11743 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11802 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11861 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11920 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11979 32 PASSIVE
Sprite ground/green_1/ground/middle.png 11979 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11979 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11920 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11861 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11802 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11743 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11684 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11625 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11566 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11507 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11448 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11389 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11330 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11271 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11212 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11153 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11094 124 PASSIVE
Sprite ground/green_1/ground/middle.png 11035 124 PASSIVE
Sprite ground/green_1/ground/middle.png 10976 124 PASSIVE
Sprite ground/green_1/ground/middle.png 10917 124 PASSIVE
Sprite ground/green_1/ground/middle.png 10858 124 PASSIVE
Sprite ground/green_1/ground/middle.png 10858 78 PASSIVE
Sprite ground/green_1/ground/middle.png 10917 78 PASSIVE
Sprite ground/green_1/ground/middle.png 10976 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11035 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11094 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11271 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11330 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11389 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11448 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11507 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11566 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11625 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11684 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11743 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11802 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11861 78 PASSIVE
Sprite ground/green_1/ground/middle.png 11920 78 PASSIVE
Sprite ground/green_1/ground/middle.png 12432 124 PASSIVE
Sprite ground/green_1/ground/middle.png 12432 78 PASSIVE
Sprite ground/green_1/ground/middle.png 12432 32 PASSIVE
Sprite ground/green_1/ground/middle.png 12491 32 PASSIVE
Sprite ground/green_1/ground/middle.png 12550 32 PASSIVE
Sprite ground/green_1/ground/middle.png 12609 32 PASSIVE
Sprite ground/green_1/ground/middle.png 12668 32 PASSIVE
Sprite ground/green_1/ground/middle.png 12727 32 PASSIVE
Sprite ground/green_1/ground/middle.png 12786 32 PASSIVE
Sprite ground/green_1/ground/middle.png 12845 32 PASSIVE
Sprite ground/green_1/ground/middle.png 12904 32 PASSIVE
Sprite ground/green_1/ground/middle.png 12963 32 PASSIVE
Sprite ground/green_1/ground/middle.png 13022 32 PASSIVE
Sprite ground/green_1/ground/middle.png 13081 32 PASSIVE
Sprite ground/green_1/ground/middle.png 13140 32 PASSIVE
Sprite ground/green_1/ground/middle.png 13199 32 PASSIVE
Sprite ground/green_1/ground/middle.png 13258 32 PASSIVE
Sprite ground/green_1/ground/middle.png 13258 78 PASSIVE
Sprite ground/green_1/ground/middle.png 13258 124 PASSIVE
Sprite ground/green_1/ground/middle.png 13199 124 PASSIVE
Sprite ground/green_1/ground/middle.png 13140 124 PASSIVE
Sprite ground/green_1/ground/middle.png 13081 124 PASSIVE
Sprite ground/green_1/ground/middle.png 13022 124 PASSIVE
Sprite ground/green_1/ground/middle.png 12963 124 PASSIVE
Sprite ground/green_1/ground/middle.png 12904 124 PASSIVE
Sprite ground/green_1/ground/middle.png 12845 124 PASSIVE
Sprite ground/green_1/ground/middle.png 12786 124 PASSIVE
Sprite ground/green_1/ground/middle.png 12727 124 PASSIVE
Sprite ground/green_1/ground/middle.png 12668 124 PASSIVE
Sprite ground/green_1/ground/middle.png 12609 124 PASSIVE
Sprite ground/green_1/ground/middle.png 12550 124 PASSIVE
Sprite ground/green_1/ground/middle.png 12491 124 PASSIVE
Sprite ground/green_1/ground/middle.png 12491 78 PASSIVE
Sprite ground/green_1/ground/middle.png 12550 78 PASSIVE
Sprite ground/green_1/ground/middle.png 12609 78 PASSIVE
Sprite ground/green_1/ground/middle.png 12668 78 PASSIVE
Sprite ground/green_1/ground/middle.png 12727 78 PASSIVE
Sprite ground/green_1/ground/middle.png 12786 78 PASSIVE
Sprite ground/green_1/ground/middle.png 12845 78 PASSIVE
Sprite ground/green_1/ground/middle.png 12904 78 PASSIVE
Sprite ground/green_1/ground/middle.png 12963 78 PASSIVE
Sprite ground/green_1/ground/middle.png 13022 78 PASSIVE
Sprite ground/green_1/ground/middle.png 13081 78 PASSIVE
Sprite ground/green_1/ground/middle.png 13140 78 PASSIVE
Sprite ground/green_1/ground/middle.png 13199 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14232 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14232 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14232 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14291 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14350 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14409 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14468 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14527 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14586 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14645 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14704 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14763 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14822 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14881 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14940 32 PASSIVE
Sprite ground/green_1/ground/middle.png 14999 32 PASSIVE
Sprite ground/green_1/ground/middle.png 15058 32 PASSIVE
Sprite ground/green_1/ground/middle.png 15117 32 PASSIVE
Sprite ground/green_1/ground/middle.png 15176 32 PASSIVE
Sprite ground/green_1/ground/middle.png 15235 32 PASSIVE
Sprite ground/green_1/ground/middle.png 15294 32 PASSIVE
Sprite ground/green_1/ground/middle.png 15294 78 PASSIVE
Sprite ground/green_1/ground/middle.png 15235 78 PASSIVE
Sprite ground/green_1/ground/middle.png 15176 78 PASSIVE
Sprite ground/green_1/ground/middle.png 15117 78 PASSIVE
Sprite ground/green_1/ground/middle.png 15058 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14999 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14940 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14881 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14822 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14763 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14704 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14645 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14586 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14527 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14468 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14409 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14350 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14291 78 PASSIVE
Sprite ground/green_1/ground/middle.png 14291 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14350 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14409 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14468 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14527 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14586 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14645 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14704 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14763 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14822 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14881 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14940 124 PASSIVE
Sprite ground/green_1/ground/middle.png 14999 124 PASSIVE
Sprite ground/green_1/ground/middle.png 15058 124 PASSIVE
Sprite ground/green_1/ground/middle.png 15117 124 PASSIVE
Sprite ground/green_1/ground/middle.png 15176 124 PASSIVE
Sprite ground/green_1/ground/middle.png 15235 124 PASSIVE
Sprite ground/green_1/ground/middle.png 15294 124 PASSIVE
Sprite ground/green_1/ground/up.png 7298 171 PASSIVE
Sprite ground/green_1/ground/up.png 7357 171 PASSIVE
Sprite signs/default_1/1_ending.png 14196 235 PASSIVE
Sprite signs/default_1/1_ending.png 13234 235 PASSIVE
Sprite signs/default_1/1_ending.png 12406 235 PASSIVE
Sprite signs/default_1/1_ending.png 11931 235 PASSIVE
Sprite signs/default_1/1_ending.png 10731 235 PASSIVE
Sprite signs/default_1/1_ending.png 10388 235 PASSIVE
Sprite signs/default_1/1_ending.png 8215 235 PASSIVE
Sprite signs/default_1/1_ending.png 6839 235 PASSIVE
Sprite signs/default_1/1_ending.png 5469 235 PASSIVE
Sprite signs/default_1/1_ending.png 3724 235 PASSIVE
Sprite signs/default_1/1_ending.png 2447 235 PASSIVE
Sprite signs/default_1/1_ending.png 1394 235 PASSIVE
Sprite signs/default_1/1_ending.png 916 235 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 152 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 246 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 603 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 696 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 1596 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 1671 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 2496 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 2609 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 3058 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 4147 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 4746 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 5721 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 5871 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 5948 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 6321 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 6884 215 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 7223 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 8610 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 8798 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 8871 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 9548 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 9698 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 9923 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 10823 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 10939 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 11647 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 11723 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 12848 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 12998 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 14198 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 14311 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 14985 216 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 15098 216 PASSIVE
Sprite ground/green_1/hedges/small_1.png 419 214 PASSIVE
Sprite ground/green_1/hedges/small_1.png 1519 193 PASSIVE
Sprite ground/green_1/hedges/small_1.png 1878 214 PASSIVE
Sprite ground/green_1/hedges/small_1.png 2765 213 PASSIVE
Sprite game/level/door_yellow_1.png 15329 270 PASSIVE
Sprite ground/green_1/ground/middle.png 826 78 PASSIVE
Sprite ground/green_1/ground/middle.png 885 78 PASSIVE
Sprite ground/green_1/ground/middle.png 944 78 PASSIVE

### Enemy Objects ###
Enemy JPIRANHA 760 232 2 200
Enemy JPIRANHA 1694 233 2 200
Enemy JPIRANHA 2578 233 2 200
Enemy JPIRANHA 2723 233 2 200
Enemy JPIRANHA 3170 233 2 200
Enemy JPIRANHA 4870 233 2 200
Enemy JPIRANHA 5789 234 2 200
