### Level Saved with Secret Maryo Chronicles V.0.99.2 ###
### Level Saved on the Wed Oct 25 16:05:28 2006
Levelengine_version 1

version 0.1a

Background_color_1 255 255 255
Background_color_2 50 90 200

Background_image_type_1 1
Background_image_1 game/background/green_junglehills.png 1.000000 1.000000 0.000110
Sprite ground/green_1/ground/middle.png 121 351 PASSIVE
Sprite ground/green_1/ground/middle.png 121 305 PASSIVE
Sprite ground/green_1/ground/middle.png 121 259 PASSIVE
Sprite ground/green_1/ground/middle.png 121 213 PASSIVE
Sprite ground/green_1/ground/middle.png 121 167 PASSIVE
Sprite ground/green_1/ground/middle.png 121 121 PASSIVE
Sprite ground/green_1/ground/middle.png 121 75 PASSIVE
Sprite ground/green_1/ground/middle.png 121 29 PASSIVE
Sprite ground/green_1/ground/middle.png 180 397 PASSIVE
Sprite ground/green_1/ground/middle.png 180 351 PASSIVE
Sprite ground/green_1/ground/middle.png 180 305 PASSIVE
Sprite ground/green_1/ground/middle.png 180 259 PASSIVE
Sprite ground/green_1/ground/middle.png 180 213 PASSIVE
Sprite ground/green_1/ground/middle.png 180 167 PASSIVE
Sprite ground/green_1/ground/middle.png 180 121 PASSIVE
Sprite ground/green_1/ground/middle.png 180 75 PASSIVE
Sprite ground/green_1/ground/middle.png 180 29 PASSIVE
Sprite ground/green_1/ground/middle.png 239 397 PASSIVE
Sprite ground/green_1/ground/middle.png 239 351 PASSIVE
Sprite ground/green_1/ground/middle.png 239 305 PASSIVE
Sprite ground/green_1/ground/middle.png 239 259 PASSIVE
Sprite ground/green_1/ground/middle.png 239 213 PASSIVE
Sprite ground/green_1/ground/middle.png 239 167 PASSIVE
Sprite ground/green_1/ground/middle.png 239 121 PASSIVE
Sprite ground/green_1/ground/middle.png 239 75 PASSIVE
Sprite ground/green_1/ground/middle.png 239 29 PASSIVE
Sprite ground/green_1/ground/middle.png 659 774 PASSIVE
Sprite ground/green_1/ground/middle.png 659 728 PASSIVE
Sprite ground/green_1/ground/middle.png 659 682 PASSIVE
Sprite ground/green_1/ground/middle.png 659 636 PASSIVE
Sprite ground/green_1/ground/middle.png 659 590 PASSIVE
Sprite ground/green_1/ground/middle.png 659 544 PASSIVE
Sprite ground/green_1/ground/middle.png 659 498 PASSIVE
Sprite ground/green_1/ground/middle.png 659 452 PASSIVE
Sprite ground/green_1/ground/middle.png 659 406 PASSIVE
Sprite ground/green_1/ground/middle.png 718 774 PASSIVE
Sprite ground/green_1/ground/middle.png 718 728 PASSIVE
Sprite ground/green_1/ground/middle.png 718 682 PASSIVE
Sprite ground/green_1/ground/middle.png 718 636 PASSIVE
Sprite ground/green_1/ground/middle.png 718 590 PASSIVE
Sprite ground/green_1/ground/middle.png 718 544 PASSIVE
Sprite ground/green_1/ground/middle.png 718 498 PASSIVE
Sprite ground/green_1/ground/middle.png 718 452 PASSIVE
Sprite ground/green_1/ground/middle.png 718 406 PASSIVE
Sprite ground/green_1/ground/middle.png 777 774 PASSIVE
Sprite ground/green_1/ground/middle.png 777 728 PASSIVE
Sprite ground/green_1/ground/middle.png 777 682 PASSIVE
Sprite ground/green_1/ground/middle.png 777 636 PASSIVE
Sprite ground/green_1/ground/middle.png 777 590 PASSIVE
Sprite ground/green_1/ground/middle.png 777 544 PASSIVE
Sprite ground/green_1/ground/middle.png 777 498 PASSIVE
Sprite ground/green_1/ground/middle.png 777 452 PASSIVE
Sprite ground/green_1/ground/middle.png 777 406 PASSIVE
Sprite ground/green_1/ground/middle.png 298 397 PASSIVE
Sprite ground/green_1/ground/middle.png 298 351 PASSIVE
Sprite ground/green_1/ground/middle.png 298 305 PASSIVE
Sprite ground/green_1/ground/middle.png 298 259 PASSIVE
Sprite ground/green_1/ground/middle.png 298 213 PASSIVE
Sprite ground/green_1/ground/middle.png 298 167 PASSIVE
Sprite ground/green_1/ground/middle.png 298 121 PASSIVE
Sprite ground/green_1/ground/middle.png 298 75 PASSIVE
Sprite ground/green_1/ground/middle.png 298 29 PASSIVE
Sprite ground/green_1/ground/middle.png 357 397 PASSIVE
Sprite ground/green_1/ground/middle.png 357 351 PASSIVE
Sprite ground/green_1/ground/middle.png 357 305 PASSIVE
Sprite ground/green_1/ground/middle.png 357 259 PASSIVE
Sprite ground/green_1/ground/middle.png 357 213 PASSIVE
Sprite ground/green_1/ground/middle.png 357 167 PASSIVE
Sprite ground/green_1/ground/middle.png 357 121 PASSIVE
Sprite ground/green_1/ground/middle.png 357 75 PASSIVE
Sprite ground/green_1/ground/middle.png 357 29 PASSIVE
Sprite ground/green_1/ground/middle.png 416 397 PASSIVE
Sprite ground/green_1/ground/middle.png 416 351 PASSIVE
Sprite ground/green_1/ground/middle.png 416 305 PASSIVE
Sprite ground/green_1/ground/middle.png 416 259 PASSIVE
Sprite ground/green_1/ground/middle.png 416 213 PASSIVE
Sprite ground/green_1/ground/middle.png 416 167 PASSIVE
Sprite ground/green_1/ground/middle.png 416 121 PASSIVE
Sprite ground/green_1/ground/middle.png 416 75 PASSIVE
Sprite ground/green_1/ground/middle.png 416 29 PASSIVE
Sprite ground/green_1/ground/middle.png 475 397 PASSIVE
Sprite ground/green_1/ground/middle.png 475 351 PASSIVE
Sprite ground/green_1/ground/middle.png 475 305 PASSIVE
Sprite ground/green_1/ground/middle.png 475 259 PASSIVE
Sprite ground/green_1/ground/middle.png 475 213 PASSIVE
Sprite ground/green_1/ground/middle.png 475 167 PASSIVE
Sprite ground/green_1/ground/middle.png 475 121 PASSIVE
Sprite ground/green_1/ground/middle.png 475 75 PASSIVE
Sprite ground/green_1/ground/middle.png 475 29 PASSIVE
Sprite ground/green_1/ground/middle.png 534 397 PASSIVE
Sprite ground/green_1/ground/middle.png 534 351 PASSIVE
Sprite ground/green_1/ground/middle.png 534 305 PASSIVE
Sprite ground/green_1/ground/middle.png 534 259 PASSIVE
Sprite ground/green_1/ground/middle.png 534 213 PASSIVE
Sprite ground/green_1/ground/middle.png 534 167 PASSIVE
Sprite ground/green_1/ground/middle.png 534 121 PASSIVE
Sprite ground/green_1/ground/middle.png 534 75 PASSIVE
Sprite ground/green_1/ground/middle.png 534 29 PASSIVE
Sprite ground/green_1/ground/middle.png 593 397 PASSIVE
Sprite ground/green_1/ground/middle.png 593 351 PASSIVE
Sprite ground/green_1/ground/middle.png 593 305 PASSIVE
Sprite ground/green_1/ground/middle.png 593 259 PASSIVE
Sprite ground/green_1/ground/middle.png 593 213 PASSIVE
Sprite ground/green_1/ground/middle.png 593 167 PASSIVE
Sprite ground/green_1/ground/middle.png 593 121 PASSIVE
Sprite ground/green_1/ground/middle.png 593 75 PASSIVE
Sprite ground/green_1/ground/middle.png 593 29 PASSIVE
Sprite ground/green_1/ground/middle.png 659 360 PASSIVE
Sprite ground/green_1/ground/middle.png 659 314 PASSIVE
Sprite ground/green_1/ground/middle.png 659 268 PASSIVE
Sprite ground/green_1/ground/middle.png 659 222 PASSIVE
Sprite ground/green_1/ground/middle.png 659 176 PASSIVE
Sprite ground/green_1/ground/middle.png 718 360 PASSIVE
Sprite ground/green_1/ground/middle.png 718 314 PASSIVE
Sprite ground/green_1/ground/middle.png 718 268 PASSIVE
Sprite ground/green_1/ground/middle.png 718 222 PASSIVE
Sprite ground/green_1/ground/middle.png 718 176 PASSIVE
Sprite ground/green_1/ground/middle.png 777 360 PASSIVE
Sprite ground/green_1/ground/middle.png 777 314 PASSIVE
Sprite ground/green_1/ground/middle.png 777 268 PASSIVE
Sprite ground/green_1/ground/middle.png 777 222 PASSIVE
Sprite ground/green_1/ground/middle.png 777 176 PASSIVE
Sprite ground/green_1/ground/middle.png 659 130 PASSIVE
Sprite ground/green_1/ground/middle.png 659 84 PASSIVE
Sprite ground/green_1/ground/middle.png 659 38 PASSIVE
Sprite ground/green_1/ground/middle.png 718 130 PASSIVE
Sprite ground/green_1/ground/middle.png 718 84 PASSIVE
Sprite ground/green_1/ground/middle.png 718 38 PASSIVE
Sprite ground/green_1/ground/middle.png 777 130 PASSIVE
Sprite ground/green_1/ground/middle.png 777 84 PASSIVE
Sprite ground/green_1/ground/middle.png 777 38 PASSIVE
Sprite ground/green_1/ground/middle.png 836 774 PASSIVE
Sprite ground/green_1/ground/middle.png 836 728 PASSIVE
Sprite ground/green_1/ground/middle.png 836 682 PASSIVE
Sprite ground/green_1/ground/middle.png 836 637 PASSIVE
Sprite ground/green_1/ground/middle.png 836 591 PASSIVE
Sprite ground/green_1/ground/middle.png 836 545 PASSIVE
Sprite ground/green_1/ground/middle.png 836 499 PASSIVE
Sprite ground/green_1/ground/middle.png 836 453 PASSIVE
Sprite ground/green_1/ground/middle.png 836 407 PASSIVE
Sprite ground/green_1/ground/middle.png 836 361 PASSIVE
Sprite ground/green_1/ground/middle.png 836 315 PASSIVE
Sprite ground/green_1/ground/middle.png 836 269 PASSIVE
Sprite ground/green_1/ground/middle.png 836 223 PASSIVE
Sprite ground/green_1/ground/middle.png 836 177 PASSIVE
Sprite ground/green_1/ground/middle.png 836 131 PASSIVE
Sprite ground/green_1/ground/middle.png 836 85 PASSIVE
Sprite ground/green_1/ground/middle.png 836 39 PASSIVE
Sprite game/level/door_yellow_1.png 515 543 PASSIVE
Sprite ground/green_1/hedges/small_2.png 174 459 PASSIVE
Sprite ground/green_2/hedges/small_1.png 575 476 PASSIVE
Sprite ground/green_1/ground/middle.png 948 212 PASSIVE
Sprite ground/green_1/ground/middle.png 948 166 PASSIVE
Sprite ground/green_1/ground/middle.png 948 120 PASSIVE
Sprite ground/green_1/ground/middle.png 948 74 PASSIVE
Sprite ground/green_1/ground/middle.png 948 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1007 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1007 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1007 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1007 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1007 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1066 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1066 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1066 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1066 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1066 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1125 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1125 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1125 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1125 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1125 28 PASSIVE
Sprite game/level/door_yellow_1.png 966 358 PASSIVE
Sprite ground/green_1/ground/middle.png 659 1048 PASSIVE
Sprite ground/green_1/ground/middle.png 659 1002 PASSIVE
Sprite ground/green_1/ground/middle.png 718 1048 PASSIVE
Sprite ground/green_1/ground/middle.png 718 1002 PASSIVE
Sprite ground/green_1/ground/middle.png 777 1048 PASSIVE
Sprite ground/green_1/ground/middle.png 777 1002 PASSIVE
Sprite ground/green_1/ground/middle.png 836 1048 PASSIVE
Sprite ground/green_1/ground/middle.png 836 1002 PASSIVE
Sprite ground/green_1/ground/middle.png 659 957 PASSIVE
Sprite ground/green_1/ground/middle.png 659 911 PASSIVE
Sprite ground/green_1/ground/middle.png 718 957 PASSIVE
Sprite ground/green_1/ground/middle.png 718 911 PASSIVE
Sprite ground/green_1/ground/middle.png 777 957 PASSIVE
Sprite ground/green_1/ground/middle.png 777 911 PASSIVE
Sprite ground/green_1/ground/middle.png 836 957 PASSIVE
Sprite ground/green_1/ground/middle.png 836 911 PASSIVE
Sprite ground/green_1/ground/middle.png 659 866 PASSIVE
Sprite ground/green_1/ground/middle.png 659 820 PASSIVE
Sprite ground/green_1/ground/middle.png 718 866 PASSIVE
Sprite ground/green_1/ground/middle.png 718 820 PASSIVE
Sprite ground/green_1/ground/middle.png 777 866 PASSIVE
Sprite ground/green_1/ground/middle.png 777 820 PASSIVE
Sprite ground/green_1/ground/middle.png 836 866 PASSIVE
Sprite ground/green_1/ground/middle.png 836 820 PASSIVE
Sprite ground/green_1/hedges/small_1.png 1036 302 PASSIVE
Sprite ground/green_1/ground/middle.png 1184 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1184 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1184 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1184 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1184 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1243 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1243 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1243 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1243 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1243 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1302 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1302 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1302 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1302 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1302 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1361 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1361 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1361 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1361 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1361 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1420 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1420 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1420 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1420 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1420 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1479 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1479 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1479 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1479 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1479 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1538 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1538 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1538 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1538 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1538 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1417 305 PASSIVE
Sprite ground/green_1/ground/middle.png 1476 305 PASSIVE
Sprite ground/green_1/ground/middle.png 1535 305 PASSIVE
Sprite ground/green_1/ground/middle.png 1594 305 PASSIVE
Sprite ground/green_1/ground/middle.png 1653 305 PASSIVE
Sprite ground/green_1/ground/middle.png 1712 305 PASSIVE
Sprite ground/green_1/ground/middle.png 1771 305 PASSIVE
Sprite ground/green_1/ground/middle.png 1830 305 PASSIVE
Sprite ground/green_1/ground/middle.png 1889 305 PASSIVE
Sprite ground/green_1/ground/middle.png 1948 305 PASSIVE
Sprite ground/green_1/ground/middle.png 2007 305 PASSIVE
Sprite ground/green_1/ground/middle.png 2066 305 PASSIVE
Sprite ground/green_1/ground/middle.png 1597 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1597 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1597 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1597 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1597 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1656 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1656 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1656 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1656 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1656 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1715 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1715 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1715 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1715 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1715 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1774 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1774 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1774 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1774 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1774 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1833 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1833 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1833 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1833 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1833 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1892 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1892 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1892 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1892 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1892 28 PASSIVE
Sprite ground/green_1/ground/middle.png 1951 212 PASSIVE
Sprite ground/green_1/ground/middle.png 1951 166 PASSIVE
Sprite ground/green_1/ground/middle.png 1951 120 PASSIVE
Sprite ground/green_1/ground/middle.png 1951 74 PASSIVE
Sprite ground/green_1/ground/middle.png 1951 28 PASSIVE
Sprite ground/green_1/ground/middle.png 2010 212 PASSIVE
Sprite ground/green_1/ground/middle.png 2010 166 PASSIVE
Sprite ground/green_1/ground/middle.png 2010 120 PASSIVE
Sprite ground/green_1/ground/middle.png 2010 74 PASSIVE
Sprite ground/green_1/ground/middle.png 2010 28 PASSIVE
Sprite ground/green_1/ground/middle.png 2069 212 PASSIVE
Sprite ground/green_1/ground/middle.png 2069 166 PASSIVE
Sprite ground/green_1/ground/middle.png 2069 120 PASSIVE
Sprite ground/green_1/ground/middle.png 2069 74 PASSIVE
Sprite ground/green_1/ground/middle.png 2069 28 PASSIVE
Sprite ground/green_1/ground/middle.png 2128 212 PASSIVE
Sprite ground/green_1/ground/middle.png 2128 166 PASSIVE
Sprite ground/green_1/ground/middle.png 2128 120 PASSIVE
Sprite ground/green_1/ground/middle.png 2128 74 PASSIVE
Sprite ground/green_1/ground/middle.png 2128 28 PASSIVE
Sprite ground/green_1/ground/middle.png 2187 212 PASSIVE
Sprite ground/green_1/ground/middle.png 2187 166 PASSIVE
Sprite ground/green_1/ground/middle.png 2187 120 PASSIVE
Sprite ground/green_1/ground/middle.png 2187 74 PASSIVE
Sprite ground/green_1/ground/middle.png 2187 28 PASSIVE
Sprite ground/green_1/ground/middle.png 2246 212 PASSIVE
Sprite ground/green_1/ground/middle.png 2246 166 PASSIVE
Sprite ground/green_1/ground/middle.png 2246 120 PASSIVE
Sprite ground/green_1/ground/middle.png 2246 74 PASSIVE
Sprite ground/green_1/ground/middle.png 2246 28 PASSIVE
Sprite ground/green_1/ground/middle.png 2305 212 PASSIVE
Sprite ground/green_1/ground/middle.png 2305 166 PASSIVE
Sprite ground/green_1/ground/middle.png 2305 120 PASSIVE
Sprite ground/green_1/ground/middle.png 2305 74 PASSIVE
Sprite ground/green_1/ground/middle.png 2305 28 PASSIVE
Sprite ground/green_1/ground/middle.png 2364 212 PASSIVE
Sprite ground/green_1/ground/middle.png 2364 166 PASSIVE
Sprite ground/green_1/ground/middle.png 2364 120 PASSIVE
Sprite ground/green_1/ground/middle.png 2364 74 PASSIVE
Sprite ground/green_1/ground/middle.png 2364 28 PASSIVE
Sprite ground/green_1/ground/middle.png 2125 305 PASSIVE
Sprite ground/green_1/ground/middle.png 2184 305 PASSIVE
Sprite ground/green_1/ground/middle.png 2243 305 PASSIVE
Sprite ground/green_1/ground/middle.png 2302 305 PASSIVE
Sprite ground/green_1/ground/middle.png 2423 212 PASSIVE
Sprite ground/green_1/ground/middle.png 2423 166 PASSIVE
Sprite ground/green_1/ground/middle.png 2423 120 PASSIVE
Sprite ground/green_1/ground/middle.png 2423 74 PASSIVE
Sprite ground/green_1/ground/middle.png 2423 28 PASSIVE
Sprite ground/green_1/ground/middle.png 2482 212 PASSIVE
Sprite ground/green_1/ground/middle.png 2482 166 PASSIVE
Sprite ground/green_1/ground/middle.png 2482 120 PASSIVE
Sprite ground/green_1/ground/middle.png 2482 74 PASSIVE
Sprite ground/green_1/ground/middle.png 2482 28 PASSIVE
Sprite ground/green_1/ground/right_down.png 3246 265 PASSIVE
Sprite ground/green_1/ground/middle.png 3069 403 PASSIVE
Sprite ground/green_1/ground/middle.png 3128 403 PASSIVE
Sprite ground/green_1/ground/middle.png 3187 403 PASSIVE
Sprite ground/green_1/ground/middle.png 3069 357 PASSIVE
Sprite ground/green_1/ground/middle.png 3128 357 PASSIVE
Sprite ground/green_1/ground/middle.png 3187 357 PASSIVE
Sprite ground/green_1/ground/middle.png 3069 311 PASSIVE
Sprite ground/green_1/ground/middle.png 3128 311 PASSIVE
Sprite ground/green_1/ground/middle.png 3187 311 PASSIVE
Sprite ground/green_1/ground/middle.png 3069 265 PASSIVE
Sprite ground/green_1/ground/middle.png 3068 219 PASSIVE
Sprite ground/green_1/ground/middle.png 3069 81 PASSIVE
Sprite ground/green_1/ground/middle.png 3069 35 PASSIVE
Sprite ground/green_1/ground/middle.png 3068 127 PASSIVE
Sprite ground/green_1/ground/middle.png 3068 173 PASSIVE
Sprite ground/green_1/ground/middle.png 5501 601 PASSIVE
Sprite ground/green_1/ground/middle.png 5560 601 PASSIVE
Sprite ground/green_1/ground/middle.png 5619 601 PASSIVE
Sprite ground/green_1/ground/middle.png 5501 555 PASSIVE
Sprite ground/green_1/ground/middle.png 5560 555 PASSIVE
Sprite ground/green_1/ground/middle.png 5619 555 PASSIVE
Sprite ground/green_1/ground/middle.png 5501 279 PASSIVE
Sprite ground/green_1/ground/middle.png 5560 279 PASSIVE
Sprite ground/green_1/ground/middle.png 5619 279 PASSIVE
Sprite ground/green_1/ground/left_down.png 5447 233 PASSIVE
Sprite ground/green_1/ground/middle.png 5383 35 PASSIVE
Sprite ground/green_1/ground/middle.png 5442 35 PASSIVE
Sprite ground/green_1/ground/middle.png 5501 35 PASSIVE
Sprite ground/green_1/ground/middle.png 5560 35 PASSIVE
Sprite ground/green_1/ground/middle.png 5501 509 PASSIVE
Sprite ground/green_1/ground/middle.png 5560 509 PASSIVE
Sprite ground/green_1/ground/middle.png 5619 509 PASSIVE
Sprite ground/green_1/ground/middle.png 5501 463 PASSIVE
Sprite ground/green_1/ground/middle.png 5560 463 PASSIVE
Sprite ground/green_1/ground/middle.png 5619 463 PASSIVE
Sprite ground/green_1/ground/middle.png 5501 417 PASSIVE
Sprite ground/green_1/ground/middle.png 5560 417 PASSIVE
Sprite ground/green_1/ground/middle.png 5619 417 PASSIVE
Sprite ground/green_1/ground/middle.png 5501 371 PASSIVE
Sprite ground/green_1/ground/middle.png 5560 371 PASSIVE
Sprite ground/green_1/ground/middle.png 5619 371 PASSIVE
Sprite ground/green_1/ground/middle.png 5501 325 PASSIVE
Sprite ground/green_1/ground/middle.png 5560 325 PASSIVE
Sprite ground/green_1/ground/middle.png 5619 325 PASSIVE
Sprite ground/green_1/ground/middle.png 5619 233 PASSIVE
Sprite ground/green_1/ground/middle.png 5665 187 PASSIVE
Sprite ground/green_1/ground/middle.png 5667 141 PASSIVE
Sprite ground/green_1/ground/middle.png 5652 96 PASSIVE
Sprite ground/green_1/ground/middle.png 5619 60 PASSIVE
Sprite ground/green_1/ground/middle.png 5619 14 PASSIVE
Sprite ground/green_1/ground/middle.png 5985 380 PASSIVE
Sprite ground/green_1/ground/middle.png 6044 380 PASSIVE
Sprite ground/green_1/ground/middle.png 6103 380 PASSIVE
Sprite ground/green_1/ground/middle.png 5985 334 PASSIVE
Sprite ground/green_1/ground/middle.png 6044 334 PASSIVE
Sprite ground/green_1/ground/middle.png 6103 334 PASSIVE
Sprite ground/green_1/ground/middle.png 5985 288 PASSIVE
Sprite ground/green_1/ground/middle.png 6044 288 PASSIVE
Sprite ground/green_1/ground/middle.png 6103 288 PASSIVE
Sprite ground/green_1/ground/middle.png 5985 242 PASSIVE
Sprite ground/green_1/ground/middle.png 6044 242 PASSIVE
Sprite ground/green_1/ground/middle.png 6103 242 PASSIVE
Sprite ground/green_1/ground/middle.png 5985 197 PASSIVE
Sprite ground/green_1/ground/middle.png 6044 197 PASSIVE
Sprite ground/green_1/ground/middle.png 6103 197 PASSIVE
Sprite ground/green_1/ground/middle.png 5985 151 PASSIVE
Sprite ground/green_1/ground/middle.png 6044 151 PASSIVE
Sprite ground/green_1/ground/middle.png 6103 151 PASSIVE
Sprite ground/green_1/ground/middle.png 5985 106 PASSIVE
Sprite ground/green_1/ground/middle.png 6044 106 PASSIVE
Sprite ground/green_1/ground/middle.png 6103 106 PASSIVE
Sprite ground/green_1/ground/middle.png 5985 60 PASSIVE
Sprite ground/green_1/ground/middle.png 6044 60 PASSIVE
Sprite ground/green_1/ground/middle.png 6103 60 PASSIVE
Sprite ground/green_1/ground/middle.png 5985 15 PASSIVE
Sprite ground/green_1/ground/middle.png 6044 15 PASSIVE
Sprite ground/green_1/ground/middle.png 6103 15 PASSIVE
Sprite ground/green_1/ground/middle.png 7240 311 PASSIVE
Sprite ground/green_1/ground/middle.png 7299 311 PASSIVE
Sprite ground/green_1/ground/middle.png 7358 311 PASSIVE
Sprite ground/green_1/ground/middle.png 7240 265 PASSIVE
Sprite ground/green_1/ground/middle.png 7299 265 PASSIVE
Sprite ground/green_1/ground/middle.png 7358 265 PASSIVE
Sprite ground/green_1/ground/middle.png 7240 219 PASSIVE
Sprite ground/green_1/ground/middle.png 7299 219 PASSIVE
Sprite ground/green_1/ground/middle.png 7358 219 PASSIVE
Sprite ground/green_1/ground/middle.png 7240 173 PASSIVE
Sprite ground/green_1/ground/middle.png 7299 173 PASSIVE
Sprite ground/green_1/ground/middle.png 7358 173 PASSIVE
Sprite ground/green_1/ground/middle.png 7240 127 PASSIVE
Sprite ground/green_1/ground/middle.png 7299 127 PASSIVE
Sprite ground/green_1/ground/middle.png 7358 127 PASSIVE
Sprite ground/green_1/ground/middle.png 7240 81 PASSIVE
Sprite ground/green_1/ground/middle.png 7299 81 PASSIVE
Sprite ground/green_1/ground/middle.png 7358 81 PASSIVE
Sprite ground/green_1/ground/middle.png 7240 35 PASSIVE
Sprite ground/green_1/ground/middle.png 7299 35 PASSIVE
Sprite ground/green_1/ground/middle.png 7358 35 PASSIVE
Sprite ground/green_1/ground/middle.png 7470 155 PASSIVE
Sprite ground/green_1/ground/middle.png 7529 155 PASSIVE
Sprite ground/green_1/ground/middle.png 7588 155 PASSIVE
Sprite ground/green_1/ground/middle.png 7470 109 PASSIVE
Sprite ground/green_1/ground/middle.png 7529 109 PASSIVE
Sprite ground/green_1/ground/middle.png 7588 109 PASSIVE
Sprite ground/green_1/ground/middle.png 7470 64 PASSIVE
Sprite ground/green_1/ground/middle.png 7529 64 PASSIVE
Sprite ground/green_1/ground/middle.png 7588 64 PASSIVE
Sprite ground/green_1/ground/middle.png 7470 18 PASSIVE
Sprite ground/green_1/ground/middle.png 7529 18 PASSIVE
Sprite ground/green_1/ground/middle.png 7588 18 PASSIVE
Sprite ground/green_1/ground/middle.png 7647 155 PASSIVE
Sprite ground/green_1/ground/middle.png 7706 155 PASSIVE
Sprite ground/green_1/ground/middle.png 7765 155 PASSIVE
Sprite ground/green_1/ground/middle.png 7647 109 PASSIVE
Sprite ground/green_1/ground/middle.png 7706 109 PASSIVE
Sprite ground/green_1/ground/middle.png 7765 109 PASSIVE
Sprite ground/green_1/ground/middle.png 7647 64 PASSIVE
Sprite ground/green_1/ground/middle.png 7706 64 PASSIVE
Sprite ground/green_1/ground/middle.png 7765 64 PASSIVE
Sprite ground/green_1/ground/middle.png 7647 18 PASSIVE
Sprite ground/green_1/ground/middle.png 7706 18 PASSIVE
Sprite ground/green_1/ground/middle.png 7765 18 PASSIVE
Sprite ground/green_1/ground/middle.png 7824 155 PASSIVE
